Value,Time
1498.75,3519.75
1498.75,3522.0
1498.25,3524.25
1495.0,3527.0
1487.5,3529.0
1487.75,3531.75
1486.25,3534.0
1491.0,3536.25
1501.0,3539.0
1499.25,3542.0
1493.25,3544.75
1490.75,3547.0
1484.5,3549.5
1480.0,3552.0
1477.5,3554.0
1478.5,3556.75
1486.5,3559.0
1493.0,3561.5
1493.0,3564.0
1490.0,3566.0
1484.0,3569.0
1480.25,3571.0
1498.5,3573.75
1502.75,3576.0
1499.0,3578.0
1493.75,3581.0
1488.5,3584.0
1482.0,3586.75
1480.75,3589.0
1484.75,3591.25
1492.0,3594.0
1497.75,3596.0
1495.5,3598.75
1487.0,3601.0
1484.5,3603.25
1491.75,3606.0
1491.75,3608.0
1499.25,3610.75
1496.75,3613.0
1487.25,3615.25
1487.25,3618.0
1482.0,3620.0
1480.75,3622.75
1479.75,3625.0
1486.0,3628.25
1493.5,3631.0
1492.75,3633.0
1490.75,3635.75
1490.25,3638.0
1486.25,3640.5
1482.0,3643.0
1488.0,3645.0
1489.5,3648.0
1489.75,3650.0
1493.5,3652.75
1490.25,3655.0
1488.75,3657.0
1482.5,3660.0
1478.75,3662.0
1484.5,3664.75
1486.75,3667.0
1488.25,3670.25
1489.5,3673.0
1491.25,3675.0
1495.0,3677.75
1496.25,3680.0
1493.5,3682.25
1489.25,3685.0
1488.75,3687.0
1489.0,3689.75
1490.5,3692.0
1492.25,3694.25
1491.5,3697.0
1486.25,3699.0
1485.75,3701.75
1487.5,3704.0
1488.0,3706.5
1491.0,3709.0
1491.5,3712.0
1488.25,3714.75
1482.25,3717.0
1481.5,3719.5
1480.25,3722.0
1484.0,3724.0
1494.5,3726.75
1495.0,3729.0
1490.75,3731.75
1488.0,3734.0
1484.75,3736.0
1482.5,3739.0
1486.25,3741.0
1488.25,3743.75
1487.0,3746.0
1488.5,3748.25
1486.75,3751.0
1487.25,3753.0
1487.5,3756.75
1490.75,3759.0
1491.0,3761.25
1493.25,3764.0
1489.5,3766.0
1485.25,3768.75
1483.5,3771.0
1485.25,3773.25
1492.75,3776.0
1502.75,3778.0
1501.0,3780.75
1494.5,3783.0
1487.75,3785.5
1488.0,3788.0
1488.75,3790.0
1489.0,3792.75
1491.25,3795.0
1496.75,3798.5
1489.5,3801.0
1483.75,3803.0
1490.75,3805.75
1496.75,3808.0
1493.75,3810.75
1492.25,3813.0
1489.75,3815.25
1490.5,3818.0
1487.75,3820.0
1492.25,3822.75
1494.75,3825.0
1490.25,3827.25
1489.0,3830.0
1486.25,3832.0
1483.5,3834.75
1481.5,3837.0
1479.25,3840.25
1477.25,3843.0
1478.25,3845.0
1484.25,3847.75
1489.25,3850.0
1487.5,3852.25
1489.0,3855.0
1490.75,3857.0
1492.75,3859.75
1496.0,3862.0
1492.25,3864.25
1487.0,3867.0
1485.0,3869.0
1484.25,3871.75
1484.5,3874.0
1503.5,3876.5
1502.25,3879.0
1496.75,3881.0
1494.75,3884.75
1493.0,3887.0
1491.75,3889.75
1488.5,3892.0
1482.75,3894.25
1483.25,3896.75
1486.5,3899.0
1488.25,3901.75
1490.5,3904.0
1490.25,3906.25
1487.25,3909.0
1491.5,3911.0
1491.75,3913.75
1492.5,3916.0
1485.75,3918.25
1482.5,3921.0
1485.5,3923.0
1487.0,3926.75
1486.0,3929.0
1485.25,3931.25
1482.0,3934.0
1484.25,3936.0
1483.0,3938.75
1480.0,3941.0
1481.75,3943.25
1487.5,3946.0
1496.25,3948.0
1507.5,3950.75
1505.0,3953.0
1497.25,3955.25
1489.5,3958.0
1486.0,3960.0
1487.0,3962.75
1485.75,3965.0
1485.5,3968.5
1487.5,3971.0
1496.5,3973.25
1511.75,3975.75
1513.5,3978.0
1501.25,3980.75
1490.5,3983.0
1483.25,3985.25
1485.0,3988.0
1494.5,3990.0
1502.25,3992.75
1503.75,3995.0
1499.25,3997.25
1495.75,4000.0
1494.5,4002.0
1489.25,4004.75
1491.75,4007.0
1490.25,4009.5
1488.0,4013.0
1490.5,4015.0
1492.5,4017.75
1491.25,4020.0
1491.5,4022.25
1494.0,4025.0
1491.75,4027.0
1486.75,4029.75
1482.0,4032.0
1477.75,4034.25
1478.75,4037.0
1480.25,4039.0
1485.5,4041.75
1493.5,4044.0
1498.25,4046.5
1496.75,4049.0
1496.75,4051.0
1493.75,4054.75
1485.75,4057.0
1483.0,4059.75
1486.75,4062.0
1491.5,4064.25
1494.0,4066.75
1490.5,4069.0
1485.25,4071.75
1484.5,4074.0
1488.0,4076.25
1488.5,4079.0
1489.25,4081.0
1491.5,4083.75
1494.25,4086.0
1503.25,4088.25
1505.25,4091.0
1497.75,4093.0
1485.25,4096.75
1481.0,4099.0
1481.25,4101.25
1484.0,4104.0
1482.75,4106.0
1478.0,4108.75
1479.0,4111.0
1480.25,4113.25
1484.0,4116.0
1490.5,4118.0
1487.0,4120.75
1490.25,4123.0
1490.25,4125.25
1495.25,4128.0
1496.5,4130.0
1494.75,4132.75
1491.25,4135.0
1486.25,4138.0
1477.75,4141.0
1487.25,4143.25
1493.0,4145.75
1488.0,4148.0
1485.0,4150.75
1487.75,4153.0
1500.5,4155.25
1500.25,4157.75
1498.5,4160.0
1495.0,4162.75
1486.5,4165.0
1486.25,4167.25
1490.5,4170.0
1486.25,4172.0
1488.25,4174.75
1488.25,4177.0
1483.0,4179.25
1484.25,4183.0
1486.0,4185.0
1484.75,4187.75
1484.5,4190.0
1480.25,4192.25
1482.25,4195.0
1492.25,4197.0
1488.25,4199.75
1480.25,4202.0
1480.5,4204.25
1484.0,4207.0
1482.75,4209.0
1486.75,4211.75
1495.0,4214.0
1496.75,4216.5
1493.0,4219.0
1488.0,4221.0
1481.75,4224.75
1477.25,4227.0
1486.0,4229.5
1499.25,4232.0
1503.5,4234.25
1496.75,4236.75
1491.0,4239.0
1491.25,4241.5
1489.0,4244.0
1493.0,4246.25
1496.0,4249.0
1494.5,4251.0
1486.5,4253.75
1484.75,4256.0
1481.75,4258.25
1477.25,4261.0
1474.5,4263.0
1477.0,4266.5
1483.25,4269.0
1489.25,4271.25
1489.25,4274.0
1487.5,4276.0
1485.0,4278.75
1480.0,4281.0
1481.25,4283.25
1478.75,4286.0
1477.5,4288.0
1476.5,4290.75
1483.75,4293.0
1493.25,4295.25
1496.5,4298.0
1497.5,4300.0
1492.25,4302.75
1495.0,4305.0
1492.75,4307.5
1488.75,4311.0
1482.25,4313.25
1478.25,4315.75
1473.5,4318.0
1475.5,4320.5
1474.0,4323.0
1479.0,4325.25
1485.0,4327.75
1487.75,4330.0
1492.25,4332.5
1497.5,4335.0
1489.25,4337.25
1488.25,4340.0
1489.0,4342.0
1487.25,4344.75
1482.25,4347.0
1476.25,4349.25
1472.75,4353.0
1476.25,4355.0
1483.25,4357.75
1488.5,4360.0
1490.5,4362.25
1491.25,4365.0
1490.25,4367.0
1488.0,4369.75
1487.0,4372.0
1494.25,4374.25
1491.0,4377.0
1483.25,4379.0
1477.75,4381.75
1478.25,4384.0
1483.0,4386.5
1487.75,4389.0
1483.25,4391.25
1482.25,4394.5
1486.0,4397.0
1483.75,4399.5
1481.25,4402.0
1482.75,4404.25
1488.75,4406.75
1483.25,4409.0
1485.0,4411.5
1492.0,4414.0
1491.5,4416.25
1489.25,4418.75
1491.5,4421.0
1487.25,4423.75
1481.5,4426.0
1479.25,4428.25
1475.75,4431.0
1473.75,4433.0
1481.0,4435.75
1494.0,4439.0
1494.0,4441.25
1490.25,4444.0
1489.25,4446.0
1486.0,4448.75
1482.25,4451.0
1484.5,4453.25
1485.25,4456.0
1486.75,4458.0
1488.5,4460.75
1485.25,4463.0
1492.0,4465.5
1493.25,4468.0
1490.0,4470.25
1493.75,4472.75
1489.25,4475.0
1483.75,4477.5
1486.25,4481.0
1481.5,4483.25
1479.5,4485.75
1481.0,4488.0
1480.25,4490.5
1486.5,4493.0
1491.75,4495.25
1489.0,4497.75
1487.0,4500.0
1485.5,4502.75
1483.5,4505.0
1495.25,4507.25
1500.75,4510.0
1502.5,4512.0
1496.75,4514.75
1490.5,4517.0
1486.25,4519.25
1485.25,4523.0
1484.75,4525.0
1481.5,4527.75
1477.0,4530.0
1480.75,4532.25
1488.5,4535.0
1492.0,4537.0
1504.25,4539.75
1509.75,4542.0
1500.0,4544.25
1484.75,4547.0
1479.0,4549.25
1479.25,4551.75
1479.5,4554.0
1482.0,4556.5
1483.75,4559.0
1483.0,4561.25
1479.5,4563.75
1479.5,4567.0
1486.0,4569.5
1494.25,4572.0
1492.5,4574.25
1485.25,4576.75
1482.5,4579.0
1491.0,4581.75
1487.75,4584.0
1482.25,4586.25
1483.0,4588.75
1484.75,4591.0
1489.0,4593.75
1491.25,4596.0
1491.0,4598.25
1491.0,4601.0
1489.0,4603.0
1482.5,4605.75
1477.25,4609.0
1483.25,4611.25
1487.0,4614.0
1484.75,4616.0
1487.5,4618.75
1493.5,4621.0
1486.75,4623.25
1489.0,4626.0
1500.5,4628.25
1508.5,4630.75
1501.5,4633.0
1492.5,4635.5
1495.25,4638.0
1493.5,4640.25
1485.5,4642.75
1482.25,4645.0
1483.25,4647.5
1481.25,4651.0
1482.25,4653.25
1489.5,4655.75
1496.75,4658.0
1494.0,4660.75
1489.5,4663.0
1494.25,4665.25
1494.0,4667.75
1487.5,4670.0
1483.0,4672.75
1478.75,4675.0
1474.25,4677.25
1474.25,4680.0
1478.75,4682.0
1482.5,4684.75
1483.25,4687.0
1485.25,4689.25
1486.25,4692.0
1493.75,4695.0
1496.75,4697.75
1495.75,4700.0
1496.5,4702.25
1496.25,4705.0
1488.0,4707.25
1484.75,4709.75
1485.25,4712.0
1489.5,4714.5
1495.5,4717.0
1494.75,4719.25
1490.5,4721.75
1493.75,4724.0
1499.25,4726.5
1491.25,4729.0
1483.0,4731.25
1481.5,4733.75
1498.0,4737.0
1505.25,4739.75
1502.75,4742.0
1495.75,4744.25
1500.75,4746.75
1503.75,4749.0
1495.25,4751.75
1492.5,4754.0
1488.75,4756.25
1491.25,4759.0
1493.5,4761.0
1490.5,4763.75
1492.75,4766.0
1487.75,4768.25
1484.0,4771.0
1482.25,4773.25
1483.75,4775.75
1482.75,4779.0
1484.5,4781.5
1480.75,4784.0
1483.25,4786.25
1490.25,4788.75
1491.5,4791.0
1493.5,4793.5
1497.5,4796.0
1496.25,4798.25
1495.5,4800.75
1489.0,4803.0
1489.0,4805.75
1498.0,4808.0
1502.25,4810.25
1499.25,4812.75
1496.25,4815.0
1502.25,4817.75
1502.0,4820.0
1500.75,4823.25
1492.0,4825.75
1488.25,4828.0
1493.25,4830.75
1487.25,4833.0
1484.25,4835.25
1496.0,4838.0
1500.0,4840.0
1501.25,4842.75
1501.0,4845.0
1495.5,4847.25
1487.0,4850.0
1481.0,4852.25
1480.0,4854.75
1483.75,4857.0
1485.5,4859.25
1482.25,4862.0
1477.0,4865.25
1481.0,4867.75
1482.25,4870.0
1484.5,4872.5
1490.5,4875.0
1491.25,4877.25
1487.0,4879.75
1494.5,4882.0
1498.25,4884.75
1493.0,4887.0
1491.5,4889.25
1491.75,4891.75
1494.25,4894.0
1500.75,4896.75
1498.5,4899.0
1496.5,4901.25
1498.5,4903.75
1498.25,4907.0
1502.75,4909.75
1499.5,4912.0
1495.25,4914.25
1499.25,4917.0
1500.5,4919.0
1509.0,4921.75
1506.0,4924.0
1496.75,4926.25
1499.5,4929.0
1494.0,4931.25
1488.0,4933.75
1486.5,4936.0
1484.0,4938.25
1480.0,4941.0
1482.0,4943.25
1485.25,4945.75
1482.25,4948.0
1476.0,4951.5
1477.5,4954.0
1486.5,4956.25
1496.75,4958.75
1498.75,4961.0
1497.75,4963.75
1494.5,4966.0
1495.5,4968.25
1502.0,4970.75
1500.5,4973.0
1496.5,4975.75
1490.25,4978.0
1486.75,4980.25
1482.75,4982.75
1489.25,4985.0
1493.25,4987.75
1493.5,4990.0
1497.5,4993.25
1499.75,4996.0
1494.0,4998.0
1488.75,5000.75
1488.0,5003.0
1486.75,5005.25
1490.75,5008.0
1501.0,5010.25
1501.25,5012.75
1492.0,5015.0
1487.0,5017.25
1488.25,5020.0
1485.0,5022.25
1484.5,5024.75
1486.5,5027.0
1491.0,5029.75
1491.75,5032.0
1491.5,5035.25
1493.75,5037.75
1496.5,5040.0
1493.25,5042.75
1499.0,5045.0
1510.5,5047.25
1505.0,5049.75
1499.5,5052.0
1493.5,5054.75
1487.5,5057.0
1483.5,5059.25
1484.75,5062.0
1486.75,5064.0
1489.75,5066.75
1486.25,5069.0
1480.75,5071.25
1478.75,5074.0
1486.5,5076.0
1494.0,5079.75
1497.0,5082.0
1495.25,5084.25
1494.0,5087.0
1496.75,5089.25
1494.0,5091.75
1492.25,5094.0
1489.0,5096.5
1488.25,5099.0
1489.0,5101.25
1495.25,5103.75
1507.75,5106.0
1508.5,5108.75
1500.75,5111.0
1498.0,5113.25
1495.5,5115.75
1490.75,5118.0
1490.25,5121.75
1493.0,5124.0
1489.0,5126.25
1488.25,5128.75
1489.5,5131.0
1489.25,5133.75
1486.25,5136.0
1484.5,5138.25
1488.25,5141.0
1491.25,5143.0
1493.75,5145.75
1493.25,5148.0
1492.25,5150.25
1491.0,5153.0
1490.5,5155.0
1492.25,5157.75
1490.0,5160.0
1485.75,5163.25
1482.75,5166.0
1487.0,5168.25
1492.5,5170.75
1490.0,5173.0
1493.25,5175.25
1500.75,5178.0
1501.75,5180.25
1501.25,5182.75
1497.25,5185.0
1497.0,5187.75
1493.75,5190.0
1490.5,5192.25
1494.25,5194.75
1496.0,5197.0
1490.5,5199.75
1494.25,5202.0
1497.0,5204.5
1490.0,5207.75
1490.5,5210.0
1491.5,5212.75
1494.75,5215.0
1511.0,5217.25
1515.5,5220.0
1511.25,5222.0
1510.0,5224.75
1502.5,5227.0
1494.0,5229.25
1491.5,5232.0
1486.75,5234.0
1482.75,5236.75
1483.75,5239.0
1485.25,5241.25
1486.0,5244.0
1485.0,5246.0
1483.0,5249.75
1490.5,5252.0
1491.75,5254.25
1492.0,5257.0
1493.25,5259.0
1490.0,5261.75
1493.75,5264.0
1498.25,5266.25
1496.75,5269.0
1493.25,5271.25
1494.25,5273.75
1504.75,5276.0
1504.25,5278.5
1499.75,5281.0
1495.5,5283.25
1492.0,5285.75
1491.5,5288.0
1490.75,5291.75
1501.25,5294.0
1496.25,5296.25
1492.0,5299.0
1494.25,5301.0
1487.25,5303.75
1486.5,5306.0
1492.0,5308.25
1500.25,5311.0
1497.75,5313.0
1491.75,5315.75
1488.25,5318.0
1489.75,5320.25
1488.5,5323.0
1489.75,5325.0
1492.5,5327.75
1495.0,5330.0
1494.25,5332.5
1488.25,5336.0
1485.75,5338.0
1483.75,5340.75
1485.25,5343.0
1485.0,5345.25
1488.5,5348.0
1487.0,5350.25
1483.5,5352.75
1487.25,5355.0
1498.0,5357.5
1495.5,5360.0
1495.75,5362.25
1491.25,5364.75
1484.75,5367.0
1484.75,5369.75
1490.25,5372.0
1494.0,5374.5
1488.75,5378.0
1484.5,5380.0
1482.0,5382.75
1485.0,5385.0
1490.0,5387.25
1494.0,5390.0
1496.75,5392.0
1497.25,5394.75
1489.75,5397.0
1484.75,5399.25
1482.25,5402.0
1482.75,5404.0
1485.5,5406.75
1481.25,5409.0
1479.5,5411.25
1490.5,5414.0
1494.75,5416.0
1491.0,5419.75
1488.5,5422.0
1487.0,5424.25
1485.0,5427.0
1482.75,5429.25
1487.75,5431.75
1492.5,5434.0
1488.5,5436.5
1488.5,5439.0
1489.25,5441.25
1484.75,5443.75
1481.75,5446.0
1483.25,5448.75
1482.5,5451.0
1484.5,5453.25
1490.0,5456.0
1495.75,5458.0
1499.0,5461.5
1498.0,5464.0
1493.75,5466.25
1491.5,5469.0
1487.75,5471.0
1486.75,5473.75
1489.0,5476.0
1485.5,5478.25
1490.0,5481.0
1491.25,5483.0
1487.0,5485.75
1479.25,5488.0
1476.75,5490.25
1477.75,5493.0
1481.0,5495.0
1492.75,5497.75
1494.25,5500.0
1487.75,5502.5
1483.25,5506.0
1480.5,5508.0
1483.0,5510.75
1482.75,5513.0
1486.75,5515.5
1486.75,5518.0
1484.75,5520.25
1485.25,5522.75
1487.75,5525.0
1492.75,5527.75
1500.0,5530.0
1507.0,5532.25
1498.75,5535.0
1493.25,5537.0
1490.5,5539.75
1490.25,5542.0
1481.75,5544.25
1475.75,5548.0
1473.75,5550.0
1474.75,5552.75
1483.75,5555.0
1492.75,5557.25
1488.75,5560.0
1486.0,5562.0
1485.75,5564.75
1482.75,5567.0
1479.5,5569.25
1476.25,5572.0
1477.5,5574.0
1478.5,5576.75
1479.75,5579.0
1481.75,5581.25
1484.75,5584.0
1483.75,5586.0
1479.75,5589.5
1478.75,5592.0
1479.0,5594.75
1480.75,5597.0
1483.25,5599.25
1488.5,5602.0
1491.75,5604.0
1495.25,5606.75
1495.75,5609.0
1498.25,5611.25
1496.25,5614.0
1490.5,5616.0
1483.75,5618.75
1479.75,5621.0
1478.25,5623.25
1484.0,5626.0
1486.25,5628.0
1485.5,5631.5
1491.75,5634.0
1493.25,5636.25
1490.5,5639.0
1493.0,5641.0
1487.75,5643.75
1482.75,5646.0
1479.5,5648.25
1482.25,5651.0
1480.0,5653.0
1476.25,5655.75
1475.0,5658.0
1478.0,5660.25
1479.5,5663.0
1481.0,5665.0
1481.75,5667.75
1483.0,5670.0
1483.0,5672.75
1490.25,5676.0
1491.0,5678.25
1486.5,5680.75
1487.5,5683.0
1484.75,5685.75
1481.25,5688.0
1485.25,5690.25
1487.5,5693.0
1487.5,5695.0
1485.25,5697.75
1484.75,5700.0
1482.25,5702.25
1487.5,5705.0
1492.25,5707.0
1489.5,5709.75
1486.75,5712.0
1479.0,5714.25
1477.25,5718.0
1482.75,5720.0
1487.0,5722.75
1482.0,5725.0
1484.75,5727.25
1488.5,5730.0
1483.0,5732.0
1490.25,5734.75
1490.5,5737.0
1483.0,5739.5
1486.75,5742.0
1487.75,5744.0
1486.0,5746.75
1482.75,5749.0
1480.0,5751.75
1480.25,5754.0
1480.75,5756.0
1480.0,5760.0
1482.25,5762.0
1486.5,5764.75
1491.5,5767.0
1497.25,5769.25
1490.25,5772.0
1481.5,5774.0
1478.75,5776.75
1476.25,5779.0
1476.25,5781.25
1484.5,5784.0
1482.75,5786.0
1482.5,5788.75
1481.5,5791.0
1486.75,5793.25
1481.0,5796.0
1476.5,5798.0
1485.5,5800.75
1493.5,5804.0
1504.25,5806.25
1508.0,5809.0
1500.0,5811.0
1488.5,5813.75
1479.0,5816.0
1485.25,5818.25
1487.25,5821.0
1489.0,5823.0
1485.75,5825.75
1485.25,5828.0
1489.75,5830.75
1495.75,5833.0
1495.0,5835.0
1485.25,5838.0
1481.0,5840.0
1486.75,5842.75
1490.75,5846.0
1490.5,5848.0
1488.5,5851.0
1483.25,5853.0
1482.25,5855.75
1479.75,5858.0
1481.5,5860.25
1488.5,5863.0
1489.5,5865.0
1492.0,5867.75
1494.75,5870.0
1499.5,5872.25
1502.25,5875.0
1495.5,5877.0
1491.25,5879.75
1489.75,5882.0
1495.75,5884.25
1496.0,5888.0
1494.5,5890.0
1492.25,5892.75
1488.75,5895.0
1481.25,5897.5
1484.75,5900.0
1487.0,5902.0
1488.0,5904.75
1494.25,5907.0
1496.75,5909.75
1495.0,5912.0
1491.25,5914.0
1489.0,5917.0
1491.5,5919.0
1488.5,5921.75
1488.5,5924.0
1489.75,5926.0
1492.0,5929.0
1495.25,5932.0
1495.5,5934.75
1492.0,5937.0
1491.5,5939.25
1491.75,5942.0
1496.25,5944.0
1502.25,5946.75
1500.0,5949.0
1493.5,5951.25
1490.0,5954.0
1491.5,5956.0
1499.0,5958.75
1502.0,5961.0
1497.25,5963.5
1501.25,5966.0
1510.75,5968.0
1511.25,5970.75
1503.25,5974.0
1495.75,5976.5
1491.0,5979.0
1486.75,5981.0
1486.5,5984.0
1491.0,5986.0
1493.0,5988.75
1494.5,5991.0
1499.75,5993.0
1500.5,5996.0
1500.0,5998.0
1502.25,6000.75
1514.0,6003.0
1516.75,6005.25
1508.5,6008.0
1501.5,6010.0
1497.5,6012.75
1494.5,6016.0
1496.75,6018.25
1501.5,6021.0
1500.0,6023.0
1494.25,6025.75
1494.0,6028.0
1501.0,6030.25
1508.75,6033.0
1506.5,6035.0
1500.5,6037.75
1496.5,6040.0
1490.75,6042.5
1494.0,6045.0
1498.75,6047.0
1498.0,6050.0
1501.75,6052.0
1507.75,6054.5
1511.0,6057.0
1509.5,6060.0
1503.25,6063.0
1501.75,6065.0
1498.75,6067.75
1495.5,6070.0
1496.75,6072.25
1504.5,6075.0
1509.0,6077.0
1511.0,6079.75
1509.0,6082.0
1503.75,6084.25
1499.25,6087.0
1498.75,6089.0
1495.0,6091.75
1493.75,6094.0
1498.25,6096.25
1497.5,6099.0
1496.5,6102.0
1498.5,6104.75
1507.75,6107.0
1505.25,6109.25
1506.75,6112.0
1504.5,6114.0
1499.5,6117.0
1491.5,6119.0
1492.5,6121.5
1494.25,6124.0
1490.0,6126.0
1490.5,6129.0
1490.75,6131.0
1489.75,6133.75
1491.25,6136.0
1489.75,6138.0
1493.25,6141.0
1496.75,6144.0
1504.5,6146.75
1516.5,6149.0
1518.75,6151.25
1513.75,6154.0
1508.5,6156.0
1504.75,6158.75
1507.25,6161.0
1513.25,6163.25
1509.75,6166.0
1501.25,6168.0
1515.0,6170.75
1519.5,6173.0
1514.0,6175.25
1511.0,6178.0
1511.75,6180.0
1505.25,6183.0
1509.25,6185.0
1505.75,6188.5
1495.5,6191.0
1494.25,6193.0
1495.5,6196.0
1495.25,6198.0
1501.0,6200.75
1496.5,6203.0
1491.75,6205.25
1491.0,6208.0
1492.0,6210.0
1492.0,6212.75
1505.0,6215.0
1507.0,6217.25
1506.75,6220.0
1509.0,6222.0
1509.0,6224.75
1505.25,6227.0
1509.5,6230.25
1507.0,6233.0
1507.5,6235.0
1505.5,6237.75
1496.5,6240.0
1489.0,6242.25
1488.5,6245.0
1498.5,6247.0
1499.75,6250.0
1497.5,6252.0
1494.25,6254.5
1485.5,6257.0
1484.25,6259.0
1486.75,6262.0
1489.0,6264.0
1486.5,6266.75
1483.75,6269.0
1493.0,6272.25
1501.5,6275.0
1505.75,6277.0
1510.25,6279.75
1515.0,6282.0
1514.5,6284.25
1503.75,6287.0
1495.5,6289.0
1488.75,6291.75
1485.5,6294.0
1483.5,6296.25
1489.75,6299.0
1506.5,6301.0
1498.0,6303.75
1488.25,6306.0
1485.0,6308.25
1486.75,6311.0
1485.75,6313.0
1491.5,6317.0
1502.0,6319.0
1501.5,6321.25
1490.75,6324.0
1487.0,6326.0
1484.5,6329.0
1482.25,6331.0
1485.5,6333.75
1488.75,6336.0
1492.25,6338.25
1505.0,6341.0
1501.75,6343.0
1500.0,6345.75
1497.25,6348.0
1492.0,6350.25
1490.75,6353.0
1494.0,6355.0
1494.75,6358.75
1500.75,6361.0
1493.5,6363.25
1488.0,6366.0
1488.25,6368.0
1488.75,6370.75
1484.0,6373.0
1483.5,6375.25
1489.25,6378.0
1492.25,6380.0
1489.25,6383.0
1485.0,6385.0
1482.25,6387.25
1488.5,6390.0
1499.25,6392.0
1498.5,6395.0
1499.25,6397.0
1499.25,6400.75
1498.75,6403.0
1493.75,6405.25
1492.5,6408.0
1491.0,6410.0
1486.0,6412.75
1486.25,6415.0
1496.25,6417.25
1499.0,6420.0
1494.0,6422.0
1493.25,6424.75
1505.0,6427.0
1504.0,6429.25
1497.75,6432.0
1502.25,6434.0
1500.25,6436.75
1495.75,6439.0
1491.25,6441.5
1490.25,6445.0
1492.0,6447.0
1494.5,6449.75
1500.0,6452.0
1499.0,6454.25
1490.75,6457.0
1480.25,6459.0
1473.75,6461.75
1476.75,6464.0
1478.25,6466.25
1481.75,6469.0
1483.25,6471.0
1488.0,6473.75
1496.0,6476.0
1504.75,6478.25
1496.0,6481.0
1494.5,6483.0
1496.0,6487.0
1499.0,6489.0
1499.0,6491.25
1503.25,6494.0
1503.75,6496.25
1503.25,6499.0
1504.0,6501.0
1501.75,6503.5
1499.5,6506.0
1501.25,6508.25
1494.75,6511.0
1488.75,6513.0
1487.75,6515.75
1487.0,6518.0
1486.25,6520.25
1497.25,6523.0
1505.0,6525.0
1508.5,6528.75
1507.0,6531.0
1503.5,6533.25
1504.5,6536.0
1500.0,6538.0
1493.25,6540.75
1488.0,6543.0
1485.25,6545.25
1491.5,6548.0
1509.25,6550.0
1519.0,6552.75
1514.75,6555.0
1504.5,6557.25
1505.75,6560.0
1512.5,6562.0
1507.75,6565.0
1504.25,6567.0
1501.0,6569.5
1495.5,6573.0
1497.25,6575.25
1508.25,6578.0
1506.5,6580.0
1499.0,6582.25
1494.25,6585.0
1494.25,6587.25
1495.75,6590.0
1497.75,6592.0
1498.5,6594.5
1494.75,6597.0
1495.0,6599.25
1494.0,6602.0
1501.75,6604.0
1508.75,6606.75
1513.75,6609.0
1512.75,6611.25
1510.5,6615.0
1511.75,6617.0
1504.5,6619.75
1500.5,6622.0
1497.0,6624.25
1493.5,6627.0
1493.25,6629.0
1495.5,6631.75
1501.5,6634.0
1503.75,6636.25
1507.5,6639.0
1510.75,6641.0
1516.75,6643.75
1511.75,6646.0
1506.25,6648.25
1503.25,6651.0
1503.0,6653.25
1503.5,6657.0
1513.75,6659.0
1521.75,6661.25
1514.75,6664.0
1512.5,6666.25
1508.25,6669.0
1505.25,6671.0
1506.75,6673.25
1509.75,6676.0
1507.0,6678.25
1505.0,6681.0
1512.5,6683.0
1512.75,6685.5
1508.75,6688.0
1507.5,6690.25
1507.5,6693.0
1506.0,6695.0
1507.25,6698.5
1506.25,6701.0
1509.25,6703.25
1505.5,6706.0
1505.5,6708.0
1515.75,6710.75
1517.25,6713.0
1518.75,6715.25
1519.0,6718.0
1516.0,6720.0
1510.0,6722.75
1508.25,6725.0
1513.0,6727.25
1509.25,6730.0
1505.25,6732.25
1507.5,6734.75
1511.75,6737.0
1511.75,6739.25
1514.5,6743.0
1513.5,6745.25
1509.0,6748.0
1508.5,6750.0
1508.0,6752.5
1511.0,6755.0
1522.75,6757.25
1529.75,6760.0
1517.25,6762.0
1515.5,6764.5
1515.25,6767.0
1516.25,6769.25
1514.25,6772.0
1509.75,6774.0
1507.0,6776.75
1502.0,6779.0
1498.75,6781.25
1499.5,6785.0
1501.0,6787.0
1501.0,6789.75
1503.25,6792.0
1504.5,6794.25
1502.75,6797.0
1504.5,6799.0
1510.75,6801.75
1513.25,6804.0
1511.25,6806.25
1511.5,6809.0
1517.75,6811.25
1518.0,6813.75
1514.0,6816.0
1515.25,6818.25
1514.25,6821.0
1518.0,6823.25
1527.0,6827.0
1523.5,6829.0
1530.0,6831.5
1528.0,6834.0
1523.25,6836.25
1516.0,6839.0
1518.25,6841.0
1513.0,6843.75
1509.5,6846.0
1512.75,6848.25
1508.75,6851.0
1505.5,6853.0
1504.5,6855.75
1502.25,6858.0
1499.75,6860.25
1501.25,6863.0
1507.75,6865.0
1511.5,6867.75
1508.75,6871.0
1507.0,6873.25
1509.75,6876.0
1511.5,6878.0
1509.0,6880.75
1510.0,6883.0
1514.0,6885.25
1511.75,6888.0
1516.25,6890.25
1517.25,6892.75
1509.25,6895.0
1502.75,6897.25
1500.5,6900.0
1503.75,6902.25
1508.25,6905.0
1508.0,6907.0
1507.25,6909.5
1507.0,6913.0
1509.5,6915.25
1527.0,6918.0
1523.0,6920.0
1516.5,6922.75
1510.0,6925.0
1510.0,6927.25
1504.25,6930.0
1509.5,6932.0
1516.5,6934.75
1516.75,6937.0
1510.75,6939.25
1506.75,6942.0
1500.5,6944.0
1501.25,6946.75
1502.25,6949.0
1499.75,6951.25
1496.0,6955.0
1496.75,6957.25
1497.5,6959.75
1501.25,6962.0
1501.5,6964.25
