1422	3328.0
1423	4567.0
1424	3820.0
1426	3325.0
1429	4610.666666666667
1430	4075.5
1431	4521.0
1432	3721.5
1433	3740.0
1434	4280.333333333333
1436	3623.6
1437	3739.0
1438	3685.6666666666665
1439	3828.0
1440	3900.5454545454545
1441	4005.2
1442	3708.5555555555557
1443	4018.9
1444	3572.5
1445	4174.416666666667
1446	3915.3333333333335
1447	3758.5238095238096
1448	3185.5454545454545
1449	3999.5
1450	4405.75
1451	3576.875
1452	3949.4583333333335
1453	3492.5714285714284
1454	3489.6
1455	3664.7391304347825
1456	3496.787878787879
1457	4096.621621621622
1458	4401.827586206897
1459	4402.525423728814
1460	4313.5
1461	4284.75
1462	4467.194029850746
1463	4586.838383838384
1464	4268.830985915493
1465	4566.3448275862065
1466	4032.5967741935483
1467	4395.197183098591
1468	3913.8289473684213
1469	4252.8441558441555
1470	4157.0675675675675
1471	4369.013888888889
1472	4119.017241379311
1473	4218.177966101695
1474	4311.627906976744
1475	4364.105263157895
1476	4095.4587155963304
1477	4351.089430894309
1478	4136.947826086956
1479	4396.680272108843
1480	4649.038709677419
1481	4317.956204379562
1482	4331.3879781420765
1483	4536.728205128205
1484	5072.0496183206105
1485	4949.016759776537
1486	4665.277272727273
1487	4699.913223140496
1488	4734.232415902141
1489	4359.556451612903
1490	3802.561797752809
1491	3556.0207650273223
1492	3086.5617214043036
1493	3393.3018292682927
1494	4278.55114822547
1495	4215.836104513064
1496	4981.506896551724
1497	5020.621722846442
1498	5232.530769230769
1499	5142.986363636363
1500	5286.638009049774
1501	5324.562790697674
1502	5120.295698924731
1503	5077.428571428572
1504	4665.012658227848
1505	5018.78125
1506	4654.4277108433735
1507	4794.6488549618325
1508	4734.565891472868
1509	4828.25
1510	5130.403846153846
1511	4580.876923076923
1512	4668.271186440678
1513	5060.101449275362
1514	4701.025
1515	5170.173913043478
1516	4768.512195121952
1517	5194.411764705882
1518	4981.259259259259
1519	4265.864864864865
1520	5734.72
1521	4207.583333333333
1522	5065.125
1523	4655.789473684211
1524	5518.363636363636
1525	3790.9444444444443
1526	4114.333333333333
1527	5032.0
1528	5592.0
1529	4556.8
1530	4837.166666666667
1531	5018.4
1532	3356.6
1533	3262.0
1534	2805.6666666666665
1535	4817.25
1536	3503.8333333333335
1537	1537.0
1538	4158.0
1539	5044.0
1540	4690.0
1541	3310.0
1542	2260.0
1543	3933.8
1544	3045.5
1545	3007.0
1546	4070.0
1547	3736.5
1549	1749.5
1551	3278.0
1552	3027.0
1559	4626.0
1563	3030.0
1584	3268.0
1616	3276.0
1623	3271.0
1653	3273.0
