Value,Time
1472.25,3522.0
1488.25,3524.25
1496.5,3527.0
1494.0,3529.0
1488.75,3531.75
1485.75,3534.0
1494.5,3536.25
1497.0,3539.0
1489.75,3542.0
1487.5,3544.75
1488.25,3547.0
1495.5,3549.25
1501.5,3552.0
1507.5,3554.0
1505.25,3557.0
1496.5,3559.0
1489.25,3561.25
1484.5,3564.0
1480.75,3566.0
1478.5,3569.0
1478.0,3571.0
1484.25,3573.25
1497.0,3576.0
1507.75,3578.0
1506.0,3581.0
1490.75,3584.0
1482.75,3586.25
1481.5,3589.0
1476.5,3591.0
1473.25,3594.0
1474.5,3596.0
1473.25,3598.5
1481.75,3601.0
1495.0,3603.25
1513.25,3606.0
1518.0,3608.0
1510.0,3610.75
1499.5,3613.0
1490.5,3615.25
1488.75,3618.0
1489.0,3620.0
1485.25,3622.75
1482.75,3625.0
1489.25,3628.25
1496.5,3631.0
1499.25,3633.0
1494.5,3636.0
1502.25,3638.0
1506.75,3640.25
1504.0,3643.0
1497.75,3645.0
1496.25,3648.0
1500.0,3650.0
1502.25,3652.25
1494.25,3655.0
1486.5,3657.0
1484.75,3660.0
1484.75,3662.0
1484.0,3664.25
1484.75,3667.0
1492.0,3670.0
1492.75,3673.0
1489.5,3675.0
1500.25,3677.5
1510.25,3680.0
1507.75,3682.0
1500.75,3685.0
1500.5,3687.0
1502.75,3689.75
1501.75,3692.0
1492.25,3694.25
1482.0,3697.0
1475.25,3699.0
1470.5,3701.75
1469.5,3704.0
1477.0,3706.25
1483.25,3709.0
1495.25,3712.0
1504.5,3715.0
1502.75,3717.0
1492.5,3719.25
1480.75,3722.0
1467.5,3724.0
1462.75,3727.0
1476.25,3729.0
1488.75,3731.25
1502.25,3734.0
1513.25,3736.0
1505.5,3739.0
1490.75,3741.0
1480.75,3743.25
1478.25,3746.0
1481.25,3748.0
1482.5,3751.0
1479.25,3753.0
1482.5,3756.25
1495.0,3759.0
1508.0,3761.25
1510.25,3764.0
1500.5,3766.0
1482.75,3768.75
1478.0,3771.0
1478.75,3773.25
1485.0,3776.0
1492.75,3778.0
1497.0,3780.75
1497.25,3783.0
1492.5,3785.25
1484.5,3788.0
1476.75,3790.0
1474.5,3793.0
1477.75,3795.0
1488.5,3798.25
1500.0,3801.0
1518.25,3803.0
1521.25,3806.0
1508.25,3808.0
1492.25,3810.25
1476.75,3813.0
1460.5,3815.0
1455.75,3818.0
1462.0,3820.0
1466.25,3822.25
1468.5,3825.0
1468.0,3827.25
1466.5,3830.0
1473.5,3832.0
1486.25,3834.25
1492.0,3837.0
1493.25,3840.25
1494.25,3843.0
1485.5,3845.0
1472.75,3847.75
1466.75,3850.0
1469.25,3852.25
1480.25,3855.0
1486.75,3857.0
1487.5,3859.75
1492.0,3862.0
1498.0,3864.25
1497.5,3867.0
1493.25,3869.0
1492.5,3871.75
1501.0,3874.0
1505.5,3876.25
1500.5,3879.0
1494.0,3881.0
1492.5,3885.0
1498.25,3887.0
1505.25,3889.25
1506.25,3892.0
1502.25,3894.0
1492.75,3897.0
1483.5,3899.0
1471.0,3901.25
1464.25,3904.0
1465.25,3906.0
1468.25,3909.0
1470.5,3911.0
1474.75,3913.25
1478.5,3916.0
1480.75,3918.25
1483.25,3921.0
1487.5,3923.0
1496.25,3926.5
1501.0,3929.0
1500.75,3931.25
1495.25,3934.0
1492.5,3936.0
1493.75,3938.75
1490.75,3941.0
1483.25,3943.25
1479.75,3946.0
1481.0,3948.0
1482.75,3950.75
1481.25,3953.0
1479.5,3955.25
1479.25,3958.0
1485.75,3960.0
1497.5,3963.0
1505.25,3965.0
1505.5,3968.25
1506.5,3971.0
1511.5,3973.0
1511.75,3976.0
1503.75,3978.0
1489.75,3980.25
1480.0,3983.0
1474.25,3985.0
1471.0,3988.0
1470.25,3990.0
1475.5,3992.25
1485.25,3995.0
1494.75,3997.25
1492.5,4000.0
1486.25,4002.0
1481.5,4004.75
1483.75,4007.0
1484.25,4009.5
1485.75,4013.0
1498.5,4015.0
1508.75,4017.75
1501.75,4020.0
1490.5,4022.25
1488.75,4025.0
1489.75,4027.0
1495.0,4029.75
1496.0,4032.0
1490.5,4034.25
1485.25,4037.0
1486.5,4039.0
1488.5,4042.0
1489.0,4044.0
1490.75,4046.25
1487.75,4049.0
1480.0,4051.0
1473.0,4055.0
1470.75,4057.0
1468.0,4059.25
1473.0,4062.0
1481.75,4064.0
1492.75,4067.0
1506.0,4069.0
1511.25,4071.25
1507.75,4074.0
1495.0,4076.0
1485.25,4079.0
1481.5,4081.0
1491.5,4083.25
1503.0,4086.0
1513.5,4088.0
1508.5,4091.0
1496.25,4093.0
1485.25,4096.75
1480.5,4099.0
1480.75,4101.25
1492.0,4104.0
1504.75,4106.0
1507.0,4108.75
1495.5,4111.0
1486.0,4113.25
1486.25,4116.0
1491.75,4118.0
1493.0,4120.75
1492.5,4123.0
1495.5,4125.25
1492.0,4128.0
1482.75,4130.0
1473.5,4133.0
1463.0,4135.0
1462.25,4137.5
1469.0,4141.0
1477.75,4143.0
1485.75,4146.0
1491.75,4148.0
1499.5,4150.25
1504.0,4153.0
1506.25,4155.0
1505.0,4158.0
1492.75,4160.0
1485.25,4162.25
1483.0,4165.0
1485.75,4167.0
1492.0,4170.0
1499.25,4172.0
1508.25,4174.75
1511.0,4177.0
1509.0,4179.25
1509.25,4183.0
1511.75,4185.0
1508.0,4187.75
1497.0,4190.0
1485.5,4192.25
1481.5,4195.0
1483.75,4197.0
1483.25,4199.75
1479.75,4202.0
1479.0,4204.25
1489.75,4207.0
1506.75,4209.0
1517.25,4211.75
1517.75,4214.0
1512.0,4216.25
1505.75,4219.0
1497.0,4221.0
1489.5,4225.0
1490.5,4227.0
1495.75,4229.25
1496.0,4232.0
1498.25,4234.0
1497.25,4237.0
1489.75,4239.0
1493.0,4241.25
1511.0,4244.0
1518.0,4246.0
1514.5,4249.0
1505.5,4251.0
1496.5,4253.5
1489.75,4256.0
1489.25,4258.0
1490.25,4261.0
1489.75,4263.0
1485.75,4266.5
1485.5,4269.0
1492.0,4271.25
1495.0,4274.0
1492.25,4276.0
1492.0,4278.75
1494.0,4281.0
1502.0,4283.25
1500.75,4286.0
1487.25,4288.0
1473.25,4290.75
1467.5,4293.0
1468.0,4295.25
1473.5,4298.0
1482.25,4300.0
1494.75,4303.0
1503.25,4305.0
1502.5,4307.25
1500.5,4311.0
1498.25,4313.0
1502.25,4316.0
1508.5,4318.0
1507.0,4320.5
1504.5,4323.0
1506.5,4325.0
1504.0,4328.0
1494.25,4330.0
1488.25,4332.5
1494.0,4335.0
1502.25,4337.25
1516.0,4340.0
1520.5,4342.0
1518.0,4344.75
1504.75,4347.0
1489.5,4349.25
1476.0,4353.0
1467.25,4355.0
1462.25,4357.75
1459.5,4360.0
1464.25,4362.25
1487.75,4365.0
1509.75,4367.0
1515.5,4369.75
1506.5,4372.0
1496.75,4374.25
1493.75,4377.0
1490.75,4379.0
1489.0,4381.75
1486.75,4384.0
1486.0,4386.25
1497.75,4389.0
1513.75,4391.0
1514.0,4395.0
1511.0,4397.0
1514.75,4399.5
1517.25,4402.0
1507.5,4404.0
1491.75,4407.0
1486.75,4409.0
1491.5,4411.5
1497.0,4414.0
1497.75,4416.25
1500.25,4419.0
1503.25,4421.0
1500.25,4423.75
1492.0,4426.0
1481.5,4428.25
1480.25,4431.0
1481.25,4433.0
1480.25,4435.75
1474.75,4439.0
1475.5,4441.25
1491.5,4444.0
1506.5,4446.0
1507.75,4448.75
1502.0,4451.0
1506.75,4453.25
1510.5,4456.0
1504.0,4458.0
1498.75,4461.0
1494.25,4463.0
1489.75,4465.25
1487.25,4468.0
1479.75,4470.0
1475.75,4473.0
1480.25,4475.0
1483.0,4477.5
1484.75,4481.0
1484.25,4483.25
1482.75,4486.0
1478.75,4488.0
1478.5,4490.5
1476.5,4493.0
1481.5,4495.25
1493.5,4498.0
1503.25,4500.0
1509.0,4502.75
1504.5,4505.0
1491.75,4507.25
1483.5,4510.0
1482.0,4512.0
1484.0,4514.75
1486.25,4517.0
1498.0,4519.25
1506.5,4523.0
1502.5,4525.0
1494.0,4527.75
1481.0,4530.0
1473.0,4532.25
1485.25,4535.0
1501.75,4537.0
1502.25,4539.75
1497.75,4542.0
1499.75,4544.25
1496.75,4547.0
1494.75,4549.0
1491.0,4552.0
1487.0,4554.0
1487.75,4556.5
1486.25,4559.0
1485.0,4561.0
1485.25,4564.0
1488.25,4567.0
1489.25,4569.5
1490.0,4572.0
1497.0,4574.25
1497.0,4577.0
1495.25,4579.0
1502.5,4581.5
1502.0,4584.0
1493.75,4586.25
1486.25,4589.0
1488.75,4591.0
1492.75,4593.75
1498.5,4596.0
1499.0,4598.25
1500.75,4601.0
1504.25,4603.0
1501.0,4605.75
1498.0,4609.0
1497.25,4611.25
1489.75,4614.0
1478.75,4616.0
1475.0,4618.75
1475.0,4621.0
1478.5,4623.25
1484.0,4626.0
1492.0,4628.0
1501.25,4631.0
1508.25,4633.0
1510.25,4635.5
1507.0,4638.0
1501.0,4640.25
1494.25,4643.0
1490.5,4645.0
1490.75,4647.5
1488.0,4651.0
1480.25,4653.25
1475.0,4656.0
1476.5,4658.0
1490.25,4660.5
1505.25,4663.0
1512.25,4665.25
1511.75,4668.0
1503.25,4670.0
1495.0,4672.75
1491.75,4675.0
1485.75,4677.25
1481.0,4680.0
1481.25,4682.0
1482.0,4684.75
1482.75,4687.0
1479.0,4689.25
1473.25,4692.0
1469.75,4695.0
1473.0,4698.0
1485.25,4700.0
1500.25,4702.25
1516.25,4705.0
1518.75,4707.0
1509.0,4710.0
1499.75,4712.0
1502.0,4714.5
1504.75,4717.0
1503.75,4719.25
1500.5,4722.0
1501.25,4724.0
1501.5,4726.5
1500.0,4729.0
1508.5,4731.25
1517.5,4734.0
1511.0,4737.0
1504.25,4739.5
1506.25,4742.0
1503.25,4744.25
1491.0,4747.0
1472.25,4749.0
1459.0,4751.75
1462.25,4754.0
1472.75,4756.25
1486.0,4759.0
1492.5,4761.0
1500.25,4764.0
1509.75,4766.0
1514.0,4768.25
1511.25,4771.0
1504.25,4773.0
1496.25,4776.0
1491.5,4779.0
1489.75,4781.5
1486.5,4784.0
1483.75,4786.25
1487.5,4789.0
1490.25,4791.0
1492.5,4793.5
1492.5,4796.0
1503.0,4798.25
1504.25,4801.0
1495.25,4803.0
1488.25,4805.5
1484.75,4808.0
1490.25,4810.25
1499.25,4813.0
1504.0,4815.0
1496.5,4817.5
1487.75,4820.0
1484.75,4823.25
1482.75,4826.0
1474.75,4828.0
1463.5,4830.75
1459.75,4833.0
1467.25,4835.25
1474.5,4838.0
1485.75,4840.0
1502.25,4843.0
1510.0,4845.0
1509.0,4847.25
1505.0,4850.0
1497.25,4852.0
1496.75,4855.0
1499.25,4857.0
1497.5,4859.25
1489.25,4862.0
1485.75,4865.0
1488.25,4868.0
1495.25,4870.0
1495.5,4872.5
1494.25,4875.0
1489.5,4877.25
1493.5,4880.0
1499.25,4882.0
1499.5,4884.5
1488.75,4887.0
1476.5,4889.25
1473.25,4892.0
1477.75,4894.0
1481.75,4896.5
1480.75,4899.0
1478.75,4901.25
1487.25,4904.0
1491.5,4907.0
1493.0,4909.75
1487.75,4912.0
1486.5,4914.25
1487.25,4917.0
1485.5,4919.0
1488.75,4921.75
1498.0,4924.0
1497.75,4926.25
1492.25,4929.0
1485.0,4931.0
1483.25,4934.0
1489.25,4936.0
1497.25,4938.25
1499.0,4941.0
1495.75,4943.0
1487.25,4946.0
1483.5,4948.0
1483.0,4951.5
1486.5,4954.0
1486.25,4956.0
1489.0,4959.0
1495.5,4961.0
1505.25,4963.5
1510.75,4966.0
1513.75,4968.25
1506.25,4971.0
1496.0,4973.0
1496.25,4975.5
1504.25,4978.0
1510.75,4980.25
1504.25,4983.0
1493.5,4985.0
1488.0,4987.75
1488.75,4990.0
1478.0,4993.25
1465.0,4996.0
1467.75,4998.0
1474.75,5000.75
1483.75,5003.0
1487.0,5005.25
1495.5,5008.0
1501.75,5010.0
1503.25,5013.0
1502.75,5015.0
1501.0,5017.5
1493.5,5020.0
1489.25,5022.0
1496.25,5025.0
1508.25,5027.0
1510.75,5029.5
1504.25,5032.0
1492.0,5035.0
1475.0,5038.0
1469.5,5040.0
1476.5,5042.5
1478.0,5045.0
1475.5,5047.25
1471.5,5050.0
1472.25,5052.0
1478.75,5054.5
1473.0,5057.0
1468.0,5059.25
1475.0,5062.0
1486.75,5064.0
1486.5,5066.75
1485.75,5069.0
1485.0,5071.25
1482.5,5074.0
1480.25,5076.0
1482.5,5079.75
1480.25,5082.0
1474.5,5084.5
1468.5,5087.0
1475.0,5089.0
1494.5,5092.0
1508.5,5094.0
1509.25,5096.5
1512.0,5099.0
1512.0,5101.0
1500.25,5104.0
1487.0,5106.0
1485.5,5108.5
1483.5,5111.0
1476.0,5113.25
1470.25,5116.0
1468.75,5118.0
1475.75,5121.5
1485.0,5124.0
1488.5,5126.25
1491.25,5129.0
1488.5,5131.0
1485.0,5133.75
1479.75,5136.0
1474.75,5138.25
1470.75,5141.0
1466.25,5143.0
1466.75,5145.75
1471.75,5148.0
1475.5,5150.5
1480.75,5153.0
1483.0,5155.0
1487.5,5157.75
1496.0,5160.0
1504.0,5163.5
1509.75,5166.0
1503.0,5168.0
1490.5,5171.0
1484.25,5173.0
1482.0,5175.5
1484.75,5178.0
1491.0,5180.0
1502.5,5183.0
1508.0,5185.0
1508.25,5187.5
1509.0,5190.0
1504.75,5192.0
1494.75,5195.0
1492.25,5197.0
1490.0,5199.5
1490.25,5202.0
1489.0,5204.5
1489.25,5208.0
1482.25,5210.0
1478.5,5212.5
1480.75,5215.0
1484.25,5217.25
1479.25,5220.0
1474.5,5222.0
1470.0,5224.5
1468.25,5227.0
1473.75,5229.25
1475.0,5232.0
1472.25,5234.0
1470.75,5236.75
1474.25,5239.0
1479.0,5241.5
1492.5,5244.0
1499.75,5246.0
1497.5,5249.75
1494.0,5252.0
1493.0,5254.5
1493.25,5257.0
1493.0,5259.0
1486.5,5262.0
1479.5,5264.0
1481.0,5266.5
1492.5,5269.0
1503.25,5271.0
1496.25,5274.0
1483.0,5276.0
1476.0,5278.5
1471.0,5281.0
1465.25,5283.0
1463.25,5286.0
1467.25,5288.0
1466.5,5291.5
1464.75,5294.0
1472.25,5296.25
1489.5,5299.0
1496.75,5301.0
1494.0,5303.5
1484.25,5306.0
1473.0,5308.25
1473.0,5311.0
1484.25,5313.0
1495.0,5315.75
1496.5,5318.0
1491.75,5320.25
1489.5,5323.0
1485.75,5325.0
1486.0,5327.75
1491.25,5330.0
1496.75,5333.0
1503.0,5336.0
1504.75,5338.0
1496.25,5340.75
1489.75,5343.0
1488.0,5345.5
1490.75,5348.0
1495.0,5350.0
1494.0,5353.0
1486.0,5355.0
1473.75,5357.5
1466.25,5360.0
1467.75,5362.0
1480.5,5365.0
1490.75,5367.0
1491.75,5369.5
1497.0,5372.0
1511.75,5374.5
1517.25,5378.0
1508.5,5380.0
1492.25,5382.75
1477.25,5385.0
1476.75,5387.25
1483.25,5390.0
1498.25,5392.0
1507.5,5394.75
1507.0,5397.0
1504.0,5399.25
1500.25,5402.0
1487.25,5404.0
1474.25,5406.75
1468.75,5409.0
1471.25,5411.5
1476.25,5414.0
1477.0,5416.0
1480.75,5419.75
1489.25,5422.0
1490.25,5424.5
1488.5,5427.0
1485.5,5429.0
1482.0,5432.0
1480.5,5434.0
1481.25,5436.5
1484.25,5439.0
1489.5,5441.25
1490.0,5444.0
1485.25,5446.0
1482.25,5448.5
1488.5,5451.0
1492.25,5453.25
1488.5,5456.0
1480.0,5458.0
1480.5,5461.5
1492.75,5464.0
1500.75,5466.25
1505.75,5469.0
1510.0,5471.0
1505.75,5473.75
1501.75,5476.0
1500.75,5478.25
1493.75,5481.0
1487.25,5483.0
1484.25,5485.75
1481.75,5488.0
1486.25,5490.5
1492.0,5493.0
1495.25,5495.0
1494.5,5497.75
1488.5,5500.0
1488.25,5503.0
1495.5,5506.0
1502.5,5508.0
1502.75,5511.0
1500.25,5513.0
1498.75,5515.5
1495.5,5518.0
1495.5,5520.25
1494.5,5523.0
1495.25,5525.0
1496.5,5527.5
1510.5,5530.0
1516.25,5532.25
1508.0,5535.0
1499.25,5537.0
1493.75,5539.75
1488.5,5542.0
1481.75,5544.25
1480.25,5548.0
1485.75,5550.0
1499.25,5552.75
1510.5,5555.0
1511.75,5557.5
1507.25,5560.0
1498.75,5562.0
1490.75,5564.75
1491.0,5567.0
1492.0,5569.5
1488.75,5572.0
1493.0,5574.0
1500.0,5576.75
1498.5,5579.0
1495.0,5581.5
1491.5,5584.0
1483.25,5586.0
1486.5,5590.0
1496.5,5592.0
1497.0,5594.5
1491.75,5597.0
1490.5,5599.25
1492.75,5602.0
1493.75,5604.0
1490.5,5606.5
1489.5,5609.0
1494.5,5611.25
1502.25,5614.0
1506.5,5616.0
1508.0,5618.75
1502.5,5621.0
1506.5,5623.25
1517.25,5626.0
1520.5,5628.0
1512.75,5631.5
1501.25,5634.0
1492.25,5636.5
1482.0,5639.0
1474.25,5641.0
1473.25,5643.75
1470.25,5646.0
1466.75,5648.5
1462.25,5651.0
1468.0,5653.0
1488.5,5656.0
1501.0,5658.0
1497.5,5660.5
1490.25,5663.0
1486.75,5665.0
1485.75,5668.0
1499.0,5670.0
1511.5,5672.5
1512.75,5676.0
1510.0,5678.25
1504.0,5681.0
1502.75,5683.0
1505.5,5685.5
1500.25,5688.0
1496.5,5690.25
1495.75,5693.0
1490.25,5695.0
1484.25,5697.75
1482.5,5700.0
1485.0,5702.5
1484.5,5705.0
1485.75,5707.0
1488.25,5709.75
1490.0,5712.0
1481.5,5714.5
1478.25,5718.0
1478.25,5720.0
1478.75,5722.75
1488.75,5725.0
1501.0,5727.5
1514.75,5730.0
1513.0,5732.0
1496.75,5735.0
1482.0,5737.0
1481.5,5739.5
1488.75,5742.0
1488.0,5744.0
1480.5,5747.0
1476.5,5749.0
1477.25,5751.5
1484.5,5754.0
1488.5,5756.25
1482.5,5760.0
1473.5,5762.0
1467.75,5764.5
1467.0,5767.0
1471.5,5769.25
1479.5,5772.0
1495.0,5774.0
1510.25,5776.75
1514.75,5779.0
1509.0,5781.5
1503.5,5784.0
1500.75,5786.0
1497.0,5788.75
1491.0,5791.0
1484.25,5793.5
1477.25,5796.0
1474.25,5798.0
1479.5,5800.75
1488.5,5804.0
1492.75,5806.5
1491.5,5809.0
1493.75,5811.0
1500.0,5814.0
1507.25,5816.0
1504.5,5818.5
1492.75,5821.0
1483.25,5823.0
1479.75,5826.0
1479.75,5828.0
1483.0,5830.5
1487.25,5833.0
1491.25,5835.25
1491.75,5838.0
1492.0,5840.0
1499.0,5842.5
1499.0,5846.0
1493.0,5848.25
1492.0,5851.0
1492.75,5853.0
1489.0,5855.5
1485.5,5858.0
1480.25,5860.25
1471.75,5863.0
1471.25,5865.0
1481.5,5867.75
1488.25,5870.0
1496.25,5872.5
1501.25,5875.0
1499.75,5877.0
1492.75,5879.75
1485.75,5882.0
1482.75,5884.5
1481.75,5888.0
1483.0,5890.0
1488.5,5893.0
1498.5,5895.0
1505.0,5897.5
1509.5,5900.0
1511.0,5902.0
1505.75,5905.0
1501.75,5907.0
1501.75,5909.5
1502.75,5912.0
1494.25,5914.25
1485.0,5917.0
1480.75,5919.0
1488.25,5921.5
1494.75,5924.0
1494.0,5926.25
1508.25,5929.0
1522.25,5932.0
1524.75,5934.75
1516.5,5937.0
1503.25,5939.5
1486.5,5942.0
1476.5,5944.0
1474.0,5946.75
1474.0,5949.0
1478.75,5951.5
1480.25,5954.0
1484.25,5956.0
1496.0,5959.0
1502.5,5961.0
1499.5,5963.5
1494.25,5966.0
1487.5,5968.25
1483.25,5971.0
1484.25,5974.0
1494.75,5976.5
1509.75,5979.0
1513.5,5981.25
1503.75,5984.0
1488.25,5986.0
1474.5,5988.5
1470.0,5991.0
1477.0,5993.25
1484.75,5996.0
1493.5,5998.0
1504.75,6000.5
1511.25,6003.0
1514.5,6005.25
1503.75,6008.0
1487.25,6010.0
1482.75,6012.75
1488.25,6016.0
1496.75,6018.5
1497.5,6021.0
1492.75,6023.0
1486.5,6025.75
1482.0,6028.0
1480.25,6030.5
1488.0,6033.0
1503.25,6035.25
1509.5,6038.0
1505.25,6040.0
1498.75,6042.5
1494.25,6045.0
1489.5,6047.25
1490.0,6050.0
1489.25,6052.0
1484.0,6054.5
1480.75,6057.0
1479.5,6060.25
1483.75,6063.0
1491.25,6065.0
1498.25,6067.5
1492.25,6070.0
1482.75,6072.25
1477.0,6075.0
1482.25,6077.0
1492.0,6079.75
1503.75,6082.0
1506.75,6084.5
1504.5,6087.0
1507.25,6089.0
1510.75,6091.75
1513.0,6094.0
1509.0,6096.5
1500.25,6099.0
1494.5,6102.0
1500.25,6105.0
1502.75,6107.0
1494.0,6109.5
1485.5,6112.0
1487.5,6114.0
1491.5,6117.0
1492.75,6119.0
1492.5,6121.5
1489.0,6124.0
1491.5,6126.25
1511.0,6129.0
1525.0,6131.0
1520.75,6133.5
1506.75,6136.0
1486.0,6138.25
1469.25,6141.0
1466.0,6144.0
1472.0,6146.5
1481.0,6149.0
1486.0,6151.25
1491.25,6154.0
1499.5,6156.0
1501.0,6158.75
1495.25,6161.0
1487.0,6163.5
1481.0,6166.0
1478.0,6168.0
1478.5,6170.75
1483.0,6173.0
1489.0,6175.5
1493.25,6178.0
1494.0,6180.25
1489.5,6183.0
1491.25,6185.0
1495.75,6188.5
1486.75,6191.0
1470.5,6193.25
1467.5,6196.0
1474.25,6198.0
1479.0,6200.5
1480.0,6203.0
1482.75,6205.25
1484.0,6208.0
1487.0,6210.0
1495.5,6212.5
1503.75,6215.0
1505.5,6217.25
1495.5,6220.0
1479.25,6222.0
1471.0,6224.75
1469.5,6227.0
1470.0,6230.25
1469.5,6233.0
1470.5,6235.0
1473.75,6237.75
1478.75,6240.0
1484.0,6242.5
1491.75,6245.0
1498.0,6247.0
1496.0,6250.0
1496.5,6252.0
1504.5,6254.5
1506.25,6257.0
1495.75,6259.25
1486.75,6262.0
1487.25,6264.0
1488.75,6266.5
1485.5,6269.0
1481.5,6272.25
1489.25,6275.0
1503.5,6277.0
1503.5,6279.5
1490.0,6282.0
1480.25,6284.25
1477.5,6287.0
1485.75,6289.0
1492.25,6291.75
1491.75,6294.0
1490.75,6296.25
1485.75,6299.0
1481.5,6301.0
1475.0,6303.75
1478.25,6306.0
1487.0,6308.5
1490.5,6311.0
1483.25,6313.0
1478.25,6317.0
1482.25,6319.0
1488.0,6321.5
1496.0,6324.0
1497.0,6326.25
1496.25,6329.0
1496.5,6331.0
1494.75,6333.5
1491.25,6336.0
1492.75,6338.25
1491.0,6341.0
1482.75,6343.0
1481.5,6345.5
1487.75,6348.0
1495.0,6350.25
1489.5,6353.0
1489.5,6355.0
1491.75,6358.75
1491.5,6361.0
1489.0,6363.25
1482.0,6366.0
1471.25,6368.0
1465.5,6370.75
1470.5,6373.0
1477.25,6375.5
1479.5,6378.0
1483.75,6380.0
1491.5,6383.0
1498.5,6385.0
1498.5,6387.5
1489.5,6390.0
1479.5,6392.25
1476.0,6395.0
1482.75,6397.0
1493.75,6400.5
1503.0,6403.0
1502.0,6405.25
1492.5,6408.0
1488.75,6410.0
1495.5,6412.5
1505.0,6415.0
1502.25,6417.25
1494.5,6420.0
1484.0,6422.0
1475.75,6424.5
1475.25,6427.0
1478.75,6429.25
1481.5,6432.0
1481.25,6434.0
1480.75,6436.75
1493.0,6439.0
1498.75,6441.5
1495.25,6445.0
1492.25,6447.0
1496.25,6449.75
1497.75,6452.0
1489.25,6454.25
1477.75,6457.0
1475.75,6459.0
1479.5,6461.75
1480.0,6464.0
1473.5,6466.5
1467.25,6469.0
1467.0,6471.0
1476.75,6473.75
1491.5,6476.0
1494.75,6478.5
1492.5,6481.0
1497.0,6483.0
1499.75,6487.0
1492.75,6489.0
1484.5,6491.5
1491.0,6494.0
1505.0,6496.25
1511.75,6499.0
1506.75,6501.0
1493.75,6503.5
1486.25,6506.0
1485.0,6508.25
1490.75,6511.0
1495.25,6513.0
1501.25,6515.5
1507.5,6518.0
1511.75,6520.25
1511.0,6523.0
1502.0,6525.0
1490.0,6528.5
1482.0,6531.0
1479.75,6533.25
1481.25,6536.0
1475.0,6538.0
1469.25,6540.75
1469.75,6543.0
1474.0,6545.25
1485.5,6548.0
1503.5,6550.0
1510.75,6552.75
1511.0,6555.0
1506.25,6557.25
1494.0,6560.0
1484.25,6562.0
1480.75,6564.75
1478.25,6567.0
1478.5,6570.0
1482.5,6573.0
1483.0,6575.0
1487.0,6578.0
1493.75,6580.0
1498.25,6582.5
1499.5,6585.0
1500.0,6587.25
1495.25,6590.0
1489.0,6592.0
1483.25,6594.5
1477.5,6597.0
1477.25,6599.25
1476.0,6602.0
1476.0,6604.0
1476.25,6606.5
1481.75,6609.0
1490.25,6611.25
1493.0,6615.0
1496.25,6617.0
1503.75,6619.75
1506.25,6622.0
1509.5,6624.25
1515.75,6627.0
1510.5,6629.0
1502.25,6631.75
1498.0,6634.0
1490.0,6636.25
1479.0,6639.0
1473.0,6641.0
1475.25,6643.75
1480.75,6646.0
1493.75,6648.25
1502.5,6651.0
1502.25,6653.0
1494.25,6656.75
1484.0,6659.0
1477.25,6661.5
1478.25,6664.0
1485.5,6666.25
1493.5,6669.0
1499.5,6671.0
1502.0,6673.5
1502.25,6676.0
1501.0,6678.25
1504.5,6681.0
1505.25,6683.0
1499.5,6685.5
1486.25,6688.0
1473.75,6690.25
1465.25,6693.0
1463.5,6695.0
1467.25,6698.0
1473.0,6701.0
1483.25,6703.25
1496.25,6706.0
1509.0,6708.0
1509.25,6710.75
1500.25,6713.0
1485.75,6715.25
1481.0,6718.0
1483.25,6720.0
1485.25,6722.75
1483.0,6725.0
1478.5,6727.5
1477.75,6730.0
1485.25,6732.0
1488.75,6734.75
1490.0,6737.0
1487.75,6739.5
1489.75,6743.0
1492.0,6745.0
1495.5,6747.75
1493.25,6750.0
1489.5,6752.5
1493.5,6755.0
1490.25,6757.25
1481.25,6760.0
1474.0,6762.0
1471.0,6764.5
1470.0,6767.0
1468.5,6769.25
1469.25,6772.0
1471.5,6774.0
1474.5,6776.5
1475.0,6779.0
1479.25,6781.25
1489.25,6785.0
1495.5,6787.0
1499.5,6789.75
1500.75,6792.0
1498.0,6794.25
1499.75,6797.0
1496.0,6799.0
1489.75,6801.75
1485.25,6804.0
1482.0,6806.5
1490.25,6809.0
1505.0,6811.0
1514.0,6813.75
1510.25,6816.0
1506.25,6818.5
1499.5,6821.0
1490.75,6823.0
1480.25,6827.0
1469.75,6829.0
1461.25,6831.5
1461.5,6834.0
1467.75,6836.25
1473.0,6839.0
1476.5,6841.0
1476.5,6843.5
1472.0,6846.0
1471.5,6848.25
1473.5,6851.0
1474.5,6853.0
1478.0,6855.5
1479.75,6858.0
1476.5,6860.25
1472.5,6863.0
1470.25,6865.0
1474.75,6867.5
1478.0,6871.0
1479.25,6873.25
1479.0,6876.0
1483.5,6878.0
1488.75,6880.75
1493.25,6883.0
1493.0,6885.5
1486.5,6888.0
1476.5,6890.0
1473.75,6892.75
1479.25,6895.0
1486.0,6897.5
1494.75,6900.0
1504.0,6902.0
1507.0,6904.75
1504.5,6907.0
1503.25,6909.5
1500.25,6913.0
1498.5,6915.0
1496.75,6918.0
1493.0,6920.0
1497.25,6922.5
1499.75,6925.0
1500.5,6927.25
1498.25,6930.0
1497.5,6932.0
1495.75,6934.5
1490.25,6937.0
1483.0,6939.25
1481.5,6942.0
1483.25,6944.0
1483.5,6946.75
1481.5,6949.0
1477.0,6951.25
1475.75,6955.0
1484.75,6957.0
1497.25,6959.75
1510.25,6962.0
1514.5,6964.5
1506.25,6967.0
