⸮⸮⸮⸮I2C Verbindung gefunden!.
1501	2
1500	4
1500	7
1500	9
1502	11
1502	13
1501	16
1501	18
1501	20
1501	23
1501	25
1501	27
1501	30
1501	32
1500	34
1500	36
1501	39
1501	41
1502	44
1502	47
1501	49
1501	51
1501	54
1501	56
1500	58
1499	61
1499	63
1499	65
1499	67
1498	70
1497	72
1497	74
1498	77
1499	79
1500	81
1500	84
1499	87
1499	89
1498	91
1499	94
1498	96
1500	98
1499	101
1499	103
1498	105
1498	108
1500	110
1499	112
1498	115
1497	117
1497	120
1498	122
1497	124
1497	128
1496	130
1495	132
1496	135
1497	137
1499	139
1500	142
1500	144
1499	146
1500	149
1499	151
1498	153
1498	156
1499	158
1498	161
1498	163
1498	165
1497	168
1496	171
1496	173
1497	176
1498	178
1498	180
1497	183
1497	185
1497	187
1497	190
1499	192
1501	194
1501	197
1501	199
1502	202
1503	204
1503	206
1501	209
1500	211
1499	214
1498	217
1497	219
1497	221
1498	224
1499	226
1499	228
1499	231
1500	233
1503	236
1504	238
1503	240
1502	243
1500	245
1502	247
1503	250
1501	252
1501	254
1499	258
1498	260
1498	262
1498	265
1498	267
1498	269
1498	272
1497	274
1497	277
1499	279
1500	281
1501	284
1501	286
1501	288
1499	291
1499	293
1498	295
1498	299
1498	301
1498	303
1498	306
1497	308
1497	310
1497	313
1497	315
1497	318
1497	320
1498	322
1498	325
1497	327
1497	329
1496	332
1496	334
1497	336
1498	339
1498	342
1497	344
1497	347
1497	349
1498	351
1497	354
1497	356
1497	359
1496	361
1495	363
1496	366
1497	368
1497	370
1497	373
1497	375
1496	377
1496	380
1497	382
1498	385
1498	388
1498	390
1499	393
1500	395
1501	397
1501	400
1500	402
1500	404
1500	407
1498	409
1498	411
1499	414
1499	416
1500	418
1498	421
1497	423
1497	425
1498	429
1498	431
1498	434
1500	436
1501	438
1500	441
1500	443
1500	445
1500	448
1499	450
1500	452
1500	455
1500	457
1499	459
1501	462
1502	464
1500	466
1499	470
1498	472
1498	475
1499	477
1499	479
1500	482
1500	484
1500	486
1500	489
1502	491
1502	493
1503	496
1504	498
1505	500
1506	503
1506	505
1506	507
1506	510
1505	513
1504	516
1504	518
1504	520
1505	523
1503	525
1502	527
1501	530
1501	532
1502	534
1504	537
1505	539
1506	541
1507	544
1509	546
1509	549
1507	551
1506	553
1505	557
1505	559
1505	561
1505	564
1506	566
1506	568
1506	571
1506	573
1505	575
1504	578
1506	580
1507	582
1506	585
1505	587
1508	590
1510	592
1511	594
1510	598
1509	600
1507	602
1505	605
1504	607
1504	609
1505	612
1507	614
1507	616
1507	619
1508	621
1507	624
1506	626
1506	628
1506	631
1505	633
1504	635
1505	638
1505	641
1507	643
1507	646
1507	648
1508	650
1506	653
1506	655
1507	657
1506	660
1504	662
1504	665
1505	667
1505	669
1505	672
1506	674
1506	676
1506	679
1506	681
1504	684
1504	687
1503	689
1503	691
1503	694
1503	696
1505	699
1505	701
1504	703
1503	706
1502	708
1502	710
1502	713
1501	715
1501	717
1501	720
1503	722
1501	724
1501	728
1501	730
1501	732
1501	735
1501	737
1500	740
1498	742
1499	744
1500	747
1501	749
1503	751
1503	754
1502	756
1502	758
1502	761
1501	763
1499	765
1500	769
1500	771
1500	774
1501	776
1502	778
1503	781
1503	783
1502	785
1501	788
1501	790
1499	792
1499	795
1500	797
1503	799
1504	802
1503	804
1502	806
1502	809
1501	812
1501	815
1500	817
1500	819
1501	822
1501	824
1500	826
1500	829
1500	831
1500	833
1500	836
1499	838
1501	840
1499	843
1498	845
1499	848
1501	850
1500	852
1499	856
1500	858
1500	860
1501	863
1501	865
1501	867
1501	870
1502	872
1501	874
1501	877
1501	879
1501	881
1501	884
1502	886
1502	889
1503	891
1500	893
1500	897
1500	899
1500	901
1502	904
1502	906
1501	908
1501	911
1500	913
1499	915
1499	918
1499	920
1499	923
1500	925
1501	927
1502	930
1501	932
1500	934
1499	937
1498	940
1497	942
1497	945
1498	947
1498	949
1498	952
1499	954
1500	956
1499	959
1498	961
1498	964
1498	966
1497	968
1496	971
1496	973
1496	975
1497	978
1498	980
1498	983
1498	986
1498	988
1498	990
1497	993
1494	995
1493	998
1493	1000
1495	1002
1496	1005
1496	1007
1497	1009
1498	1012
1497	1014
1496	1017
1494	1019
1494	1021
1494	1025
1494	1027
1493	1030
1492	1032
1493	1035
1494	1037
1495	1039
1495	1042
1495	1044
1494	1047
1494	1049
1494	1051
1492	1054
1492	1056
1494	1059
1496	1061
1496	1063
1495	1067
1494	1069
1494	1072
1494	1074
1494	1076
1494	1079
1493	1081
1494	1084
1494	1086
1494	1088
1494	1091
1493	1093
1493	1096
1494	1098
1494	1100
1496	1103
1498	1105
1498	1108
1496	1111
1495	1113
1495	1116
1497	1118
1498	1121
1498	1123
1497	1126
1497	1128
1497	1130
1497	1133
1498	1135
1498	1138
1498	1140
1498	1142
1498	1145
1499	1147
1499	1150
1499	1153
1498	1155
1496	1158
1496	1160
1498	1163
1499	1165
1499	1167
1499	1170
1498	1172
1497	1175
1497	1177
1497	1179
1498	1182
1499	1184
1498	1187
1498	1189
1499	1191
1499	1195
1498	1197
1498	1200
1497	1202
1499	1204
1500	1207
1499	1209
1498	1212
1497	1214
1497	1217
1498	1219
1498	1221
1499	1224
1498	1226
1499	1229
1499	1231
1499	1233
1498	1236
1499	1239
1498	1242
1499	1244
1499	1246
1500	1249
1499	1251
1498	1254
1497	1256
1496	1258
1496	1261
1496	1263
1496	1266
1497	1268
1496	1270
1497	1273
1497	1275
1497	1278
1496	1281
1496	1283
1496	1286
1497	1288
1496	1291
1495	1293
1494	1295
1493	1298
1494	1300
1494	1303
1494	1305
1494	1308
1493	1310
1494	1312
1496	1315
1495	1317
1495	1320
1495	1323
1495	1325
1494	1328
1493	1330
1494	1333
1494	1335
1493	1337
1493	1340
1492	1342
1492	1345
1493	1347
1494	1349
1494	1352
1493	1354
1492	1357
1490	1359
1490	1361
1491	1364
1494	1367
1494	1370
1493	1372
1493	1374
1493	1377
1493	1379
1492	1382
1492	1384
1492	1386
1491	1389
1491	1391
1491	1394
1492	1396
1492	1398
1491	1401
1492	1403
1495	1406
1495	1409
1494	1411
1492	1414
1491	1416
1490	1419
1490	1421
1490	1424
1490	1426
1491	1428
1492	1431
1492	1433
1491	1436
1491	1438
1490	1440
1490	1443
1491	1445
1491	1448
1490	1451
1490	1453
1490	1456
1490	1458
1490	1461
1491	1463
1493	1465
1495	1468
1494	1470
1493	1473
1492	1475
1492	1477
1492	1480
1491	1482
1490	1485
1490	1487
1491	1489
1492	1492
1492	1495
1491	1498
1491	1500
1491	1502
1490	1505
1490	1507
1490	1510
1491	1512
1493	1514
1493	1517
1492	1519
1490	1522
1491	1524
1491	1527
1490	1529
1490	1531
1491	1534
1491	1537
1491	1540
1491	1542
1490	1544
1489	1547
1489	1549
1488	1552
1488	1554
1490	1556
1490	1559
1490	1561
1490	1564
1490	1566
1490	1568
1490	1571
1488	1573
1489	1576
1490	1579
1489	1581
1489	1584
1489	1586
1489	1589
1490	1591
1490	1593
1489	1596
1489	1598
1488	1601
1488	1603
1489	1606
1487	1608
1487	1610
1490	1613
1491	1615
1489	1618
1488	1620
1488	1623
1488	1626
1490	1628
1491	1631
1491	1633
1490	1635
1490	1638
1490	1640
1490	1643
1490	1645
1490	1647
1491	1650
1492	1652
1493	1655
1492	1657
1490	1659
1489	1662
1490	1665
1491	1668
1491	1670
1490	1672
1491	1675
1492	1677
1491	1680
1491	1682
1491	1684
1491	1687
1491	1689
1491	1692
1491	1694
1492	1696
1492	1699
1493	1701
1492	1704
1492	1707
1493	1709
1492	1712
1492	1714
1494	1717
1494	1719
1494	1722
1493	1724
1491	1726
1491	1729
1493	1731
1494	1734
1494	1736
1493	1738
1493	1741
1494	1743
1495	1746
1495	1748
1494	1751
1495	1754
1493	1756
1493	1759
1494	1761
1494	1763
1493	1766
1493	1768
1494	1771
1495	1773
1494	1775
1493	1778
1492	1780
1492	1783
1493	1785
1495	1787
1495	1790
1496	1793
1495	1796
1492	1798
1493	1800
1494	1803
